FIPS;Admin2;Province_State;Country_Region;Last_Update;Lat;Long_;Confirmed;Deaths;Recovered;Active;Combined_Key;Incident_Rate;Case_Fatality_Ratio;Incidence_Rate;Case-Fatality_Ratio;New_Cases;New_Deaths
6037.0;Los Angeles;California;US;2021-10-06T04:21:33;3.430.828.379;-1.182.282.411;1464793;26195;;1438598;Los Angeles, California, US;14.590.869.486.698.300;1.788.307.289.835.490;;;904;16
6037.0;Los Angeles;California;US;2021-10-07T04:21:36;3.430.828.379;-1.182.282.411;1466248;26226;;1440022;Los Angeles, California, US;14.605.362.807.668.000;17.886.469.410.358.900;;;1455;31
6037.0;Los Angeles;California;US;2021-10-08T04:21:25;3.430.828.379;-1.182.282.411;1467450;26254;;1441196;Los Angeles, California, US;1.461.733.598.416.670;1.789.089.917.884.760;;;1202;28
6037.0;Los Angeles;California;US;2021-10-09T04:21:34;3.430.828.379;-1.182.282.411;1468634;26284;;1442350;Los Angeles, California, US;14.629.129.861.849.200;17.896.902.836.241.000;;;1184;30
6037.0;Los Angeles;California;US;2021-10-10T04:21:38;3.430.828.379;-1.182.282.411;1469790;26308;;1443482;Los Angeles, California, US;14.640.644.830.262.200;1.789.915.566.169.310;;;1156;24
6037.0;Los Angeles;California;US;2021-10-11T04:21:31;3.430.828.379;-1.182.282.411;1470829;26312;;1444517;Los Angeles, California, US;14.650.994.356.370.500;17.889.231.175.072.000;;;1039;4
6037.0;Los Angeles;California;US;2021-10-12T04:21:09;3.430.828.379;-1.182.282.411;1471645;26338;;1445307;Los Angeles, California, US;14.659.122.569.367.900;178.969.792.307.248;;;816;26
6037.0;Los Angeles;California;US;2021-10-13T04:20:51;3.430.828.379;-1.182.282.411;1472419;26346;;1446073;Los Angeles, California, US;14.666.832.418.461.100;17.893.004.640.662.700;;;774;8
6037.0;Los Angeles;California;US;2021-10-14T04:21:29;3.430.828.379;-1.182.282.411;1473410;26362;;1447048;Los Angeles, California, US;14.676.703.814.393.000;17.891.829.158.211.200;;;991;16
6037.0;Los Angeles;California;US;2021-10-15T04:21:26;3.430.828.379;-1.182.282.411;1473410;26379;;1447031;Los Angeles, California, US;14.676.703.814.393.000;17.903.367.019.363.200;;;0;17
6037.0;Los Angeles;California;US;2021-10-16T04:21:15;3.430.828.379;-1.182.282.411;1475694;26398;;1449296;Los Angeles, California, US;14.699.454.841.949.500;17.888.532.446.428.500;;;2284;19
6037.0;Los Angeles;California;US;2021-10-17T04:21:29;3.430.828.379;-1.182.282.411;1475694;26398;;1449296;Los Angeles, California, US;14.699.454.841.949.500;17.888.532.446.428.500;;;0;0
6037.0;Los Angeles;California;US;2021-10-18T04:21:10;3.430.828.379;-1.182.282.411;1476791;26410;;1450381;Los Angeles, California, US;14.710.382.108.687.500;1.788.337.009.096.070;;;1097;12
6037.0;Los Angeles;California;US;2021-10-19T04:20:54;3.430.828.379;-1.182.282.411;1477686;26443;;1451243;Los Angeles, California, US;14.719.297.244.266.800;17.894.870.764.154.200;;;895;33
6037.0;Los Angeles;California;US;2021-10-20T04:21:00;3.430.828.379;-1.182.282.411;1479421;26446;;1452975;Los Angeles, California, US;14.736.579.657.931.700;1.787.591.226.567.690;;;1735;3
6037.0;Los Angeles;California;US;2021-10-21T04:21:18;3.430.828.379;-1.182.282.411;1480656;26473;;1454183;Los Angeles, California, US;14.748.881.548.926.600;17.879.237.311.029.700;;;1235;27
6037.0;Los Angeles;California;US;2021-10-22T04:21:14;3.430.828.379;-1.182.282.411;1481814;26506;;1455308;Los Angeles, California, US;1.476.041.643.943.030;17.887.535.142.737.200;;;1158;33
6037.0;Los Angeles;California;US;2021-10-23T04:21:32;3.430.828.379;-1.182.282.411;1483031;26527;;1456504;Los Angeles, California, US;14.772.539.031.609.000;17.887.016.522.243.900;;;1217;21
6037.0;Los Angeles;California;US;2021-10-24T04:21:22;3.430.828.379;-1.182.282.411;1484192;26540;;1457652;Los Angeles, California, US;14.784.103.805.248.800;17.881.783.488.928.600;;;1161;13
6037.0;Los Angeles;California;US;2021-10-25T04:22:31;3.430.828.379;-1.182.282.411;1485105;26549;;1458556;Los Angeles, California, US;14.793.198.239.644.200;17.876.850.458.385.000;;;913;9
6037.0;Los Angeles;California;US;2021-10-26T04:22:09;3.430.828.379;-1.182.282.411;1485769;26552;;1459217;Los Angeles, California, US;14.799.812.373.749.900;17.870.880.332.003.100;;;664;3
6037.0;Los Angeles;California;US;2021-10-27T04:22:32;3.430.828.379;-1.182.282.411;1486614;26579;;1460035;Los Angeles, California, US;14.808.229.457.062.200;17.878.884.498.598.800;;;845;27
6037.0;Los Angeles;California;US;2021-10-28T04:22:08;3.430.828.379;-1.182.282.411;1487502;26599;;1460903;Los Angeles, California, US;14.817.074.865.324.100;17.881.656.629.705.300;;;888;20
6037.0;Los Angeles;California;US;2021-10-29T04:22:03;3.430.828.379;-1.182.282.411;1489380;26604;;1462776;Los Angeles, California, US;14.835.781.708.472.600;1.786.246.626.112.870;;;1878;5
6037.0;Los Angeles;California;US;2021-10-30T04:22:03;3.430.828.379;-1.182.282.411;1490698;26626;;1464072;Los Angeles, California, US;1.484.891.036.623.070;17.861.431.356.317.600;;;1318;22
6037.0;Los Angeles;California;US;2021-10-31T04:22:08;3.430.828.379;-1.182.282.411;1492106;26628;;1465478;Los Angeles, California, US;14.862.935.518.069.400;17.845.917.113.127.300;;;1408;2
6037.0;Los Angeles;California;US;2021-11-01T04:22:01;3.430.828.379;-1.182.282.411;1493170;26637;;1466533;Los Angeles, California, US;14.873.534.070.311.200;17.839.227.951.271.400;;;1064;9
6037.0;Los Angeles;California;US;2021-11-02T04:22:03;3.430.828.379;-1.182.282.411;1494119;26644;;1467475;Los Angeles, California, US;14.882.987.102.338.800;17.832.582.277.582.900;;;949;7
6037.0;Los Angeles;California;US;2021-11-03T06:22:09;3.430.828.379;-1.182.282.411;1495014;26661;;1468353;Los Angeles, California, US;14.891.902.237.918.100;17.833.277.815.458.500;;;895;17
6037.0;Los Angeles;California;US;2021-11-04T04:22:20;3.430.828.379;-1.182.282.411;1496593;26683;;1469910;Los Angeles, California, US;14.907.630.728.510.000;1.782.916.263.807.190;;;1579;22
6037.0;Los Angeles;California;US;2021-11-05T04:21:54;3.430.828.379;-1.182.282.411;1498393;26695;;1471698;Los Angeles, California, US;14.925.560.610.121.900;1.781.575.327.701.070;;;1800;12
6037.0;Los Angeles;California;US;2021-11-06T04:21:51;3.430.828.379;-1.182.282.411;1499911;26719;;1473192;Los Angeles, California, US;149.406.814.769.481;1.781.372.361.426.770;;;1518;24
6037.0;Los Angeles;California;US;2021-11-07T04:21:53;3.430.828.379;-1.182.282.411;1501527;26740;;1474787;Los Angeles, California, US;1.495.677.852.621.750;17.808.537.575.414.800;;;1616;21
6037.0;Los Angeles;California;US;2021-11-08T04:21:43;3.430.828.379;-1.182.282.411;1502676;26750;;1475926;Los Angeles, California, US;14.968.223.767.313.100;17.801.575.322.957.100;;;1149;10
6037.0;Los Angeles;California;US;2021-11-09T04:21:36;3.430.828.379;-1.182.282.411;1503664;26752;;1476912;Los Angeles, California, US;14.978.065.280.109.000;17.791.208.674.278.200;;;988;2
6037.0;Los Angeles;California;US;2021-11-10T04:21:38;3.430.828.379;-1.182.282.411;1504843;26762;;1478081;Los Angeles, California, US;14.989.809.352.564.900;1.778.391.499.977.070;;;1179;10
6037.0;Los Angeles;California;US;2021-11-11T04:21:45;3.430.828.379;-1.182.282.411;1506305;26796;;1479509;Los Angeles, California, US;15.004.372.400.851.900;17.789.225.953.575.100;;;1462;34
6037.0;Los Angeles;California;US;2021-11-12T04:22:01;3.430.828.379;-1.182.282.411;1507736;26814;;1480922;Los Angeles, California, US;15.018.626.656.733.500;1.778.428.053.717.620;;;1431;18
6037.0;Los Angeles;California;US;2021-11-13T04:21:38;3.430.828.379;-1.182.282.411;1509073;26838;;1482235;Los Angeles, California, US;15.031.944.574.353.000;17.784.427.923.632.500;;;1337;24
6037.0;Los Angeles;California;US;2021-11-14T04:21:31;3.430.828.379;-1.182.282.411;1510434;26856;;1483578;Los Angeles, California, US;15.045.501.557.060.800;177.803.200.934.301;;;1361;18
6037.0;Los Angeles;California;US;2021-11-15T04:21:36;3.430.828.379;-1.182.282.411;1511324;26862;;1484462;Los Angeles, California, US;15.054.366.887.413.300;17.773.819.511.898.100;;;890;6
6037.0;Los Angeles;California;US;2021-11-16T04:21:10;3.430.828.379;-1.182.282.411;1512147;26872;;1485275;Los Angeles, California, US;15.062.564.827.728.200;17.770.759.059.800.400;;;823;10
6037.0;Los Angeles;California;US;2021-11-17T04:21:48;3.430.828.379;-1.182.282.411;1513016;26903;;1486113;Los Angeles, California, US;15.071.220.976.128.600;17.781.041.310.865.100;;;869;31
6037.0;Los Angeles;California;US;2021-11-18T04:21:33;3.430.828.379;-1.182.282.411;1514282;26923;;1487359;Los Angeles, California, US;1.508.383.165.952.900;17.779.383.232.449.400;;;1266;20
6037.0;Los Angeles;California;US;2021-11-19T04:21:40;3.430.828.379;-1.182.282.411;1515324;26949;;1488375;Los Angeles, California, US;15.094.211.068.773.300;17.784.315.433.531.000;;;1042;26
6037.0;Los Angeles;California;US;2021-11-20T04:22:17;3.430.828.379;-1.182.282.411;1516901;26973;;1489928;Los Angeles, California, US;1.510.991.963.727.450;17.781.648.242.040.800;;;1577;24
6037.0;Los Angeles;California;US;2021-11-21T04:22:13;3.430.828.379;-1.182.282.411;1518732;26999;;1491733;Los Angeles, California, US;1.512.815.831.129.200;1.777.733.003.584.560;;;1831;26
6037.0;Los Angeles;California;US;2021-11-22T04:22:20;3.430.828.379;-1.182.282.411;1519781;27010;;1492771;Los Angeles, California, US;1.513.860.744.785.360;17.772.297.456.015.000;;;1049;11
6037.0;Los Angeles;California;US;2021-11-23T04:22:39;3.430.828.379;-1.182.282.411;1520504;27017;;1493487;Los Angeles, California, US;15.145.809.283.634.400;17.768.450.461.162.800;;;723;7
6037.0;Los Angeles;California;US;2021-11-24T04:22:14;3.430.828.379;-1.182.282.411;1521197;27046;;1494151;Los Angeles, California, US;15.152.712.288.055.100;17.779.419.759.570.900;;;693;29
6037.0;Los Angeles;California;US;2021-11-25T04:22:33;3.430.828.379;-1.182.282.411;1522240;27074;;1495166;Los Angeles, California, US;1.516.310.165.834.470;17.785.631.700.651.600;;;1043;28
6037.0;Los Angeles;California;US;2021-11-26T04:22:33;3.430.828.379;-1.182.282.411;1522240;27074;;1495166;Los Angeles, California, US;1.516.310.165.834.470;17.785.631.700.651.600;;;0;0
6037.0;Los Angeles;California;US;2021-11-27T04:22:45;3.430.828.379;-1.182.282.411;1524294;27102;;1497192;Los Angeles, California, US;15.183.561.645.473.000;17.780.034.560.261.900;;;2054;28
6037.0;Los Angeles;California;US;2021-11-28T04:22:43;3.430.828.379;-1.182.282.411;1524912;27121;;1497791;Los Angeles, California, US;15.189.717.571.493.100;17.785.288.593.702.400;;;618;19
6037.0;Los Angeles;California;US;2021-11-29T04:22:30;3.430.828.379;-1.182.282.411;1525486;27128;;1498358;Los Angeles, California, US;15.195.435.211.518.300;1.778.318.516.197.460;;;574;7
6037.0;Los Angeles;California;US;2021-11-30T04:22:53;3.430.828.379;-1.182.282.411;1526272;27138;;1499134;Los Angeles, California, US;15.203.264.593.155.500;17.780.579.084.199.900;;;786;10
6037.0;Los Angeles;California;US;2021-12-01T04:22:29;3.430.828.379;-1.182.282.411;1527132;27166;;1499966;Los Angeles, California, US;15.211.831.092.147.900;17.788.901.024.927.700;;;860;28
6037.0;Los Angeles;California;US;2021-12-02T04:22:37;3.430.828.379;-1.182.282.411;1528586;27184;;1501402;Los Angeles, California, US;15.226.314.452.072.200;17.783.755.706.254.000;;;1454;18
6037.0;Los Angeles;California;US;2021-12-03T04:23:05;3.430.828.379;-1.182.282.411;1530526;27208;;1503318;Los Angeles, California, US;1.524.563.888.003.180;17.776.895.002.110.300;;;1940;24
6037.0;Los Angeles;California;US;2021-12-04T04:22:18;3.430.828.379;-1.182.282.411;1532430;27225;;1505205;Los Angeles, California, US;152.646.047.103.592;17.765.901.215.716.200;;;1904;17
6037.0;Los Angeles;California;US;2021-12-05T04:22:25;3.430.828.379;-1.182.282.411;1534720;27244;;1507476;Los Angeles, California, US;15.287.415.504.187.700;1.775.177.231.025.850;;;2290;19
6037.0;Los Angeles;California;US;2021-12-06T04:22:34;3.430.828.379;-1.182.282.411;1536351;27246;;1509105;Los Angeles, California, US;15.303.661.969.137.200;1.773.422.870.164.430;;;1631;2
6037.0;Los Angeles;California;US;2021-12-07T04:22:34;3.430.828.379;-1.182.282.411;1537450;27248;;1510202;Los Angeles, California, US;15.314.609.157.965.900;17.722.852.775.700.000;;;1099;2
6037.0;Los Angeles;California;US;2021-12-08T04:22:46;3.430.828.379;-1.182.282.411;1538451;27262;;1511189;Los Angeles, California, US;15.324.580.164.351.200;17.720.421.384.886.400;;;1001;14
6037.0;Los Angeles;California;US;2021-12-09T04:22:49;3.430.828.379;-1.182.282.411;1540200;27275;;1512925;Los Angeles, California, US;15.342.002.032.650.900;17.708.739.124.788.900;;;1749;13
6037.0;Los Angeles;California;US;2021-12-10T04:22:28;3.430.828.379;-1.182.282.411;1541886;27288;;1514598;Los Angeles, California, US;15.358.796.355.094.100;1.769.780.645.261.710;;;1686;13
6037.0;Los Angeles;California;US;2021-12-11T04:22:45;3.430.828.379;-1.182.282.411;1543784;27304;;1516480;Los Angeles, California, US;15.377.702.419.149.400;17.686.412.088.737.800;;;1898;16
6037.0;Los Angeles;California;US;2021-12-12T04:22:12;3.430.828.379;-1.182.282.411;1545583;27325;;1518258;Los Angeles, California, US;15.395.622.339.716.000;17.679.412.881.741.000;;;1799;21
6037.0;Los Angeles;California;US;2021-12-13T04:22:02;3.430.828.379;-1.182.282.411;1547042;27330;;1519712;Los Angeles, California, US;15.410.155.504.867.100;1.766.597.157.672.510;;;1459;5
6037.0;Los Angeles;California;US;2021-12-14T04:22:38;3.430.828.379;-1.182.282.411;1548157;27341;;1520816;Los Angeles, California, US;15.421.262.070.421.200;17.660.353.568.791.700;;;1115;11
6037.0;Los Angeles;California;US;2021-12-15T03:22:16;3.430.828.379;-1.182.282.411;1549296;27352;;1521944;Los Angeles, California, US;15.432.607.701.063.400;17.654.470.159.349.700;;;1139;11
6037.0;Los Angeles;California;US;2021-12-16T04:22:11;3.430.828.379;-1.182.282.411;1551117;27369;;1523748;Los Angeles, California, US;15.450.746.764.627.500;17.644.703.784.434.000;;;1821;17
6037.0;Los Angeles;California;US;2021-12-17T04:22:14;3.430.828.379;-1.182.282.411;1553366;27388;;1525978;Los Angeles, California, US;15.473.149.155.597.200;17.631.388.867.787.700;;;2249;19
6037.0;Los Angeles;California;US;2021-12-18T02:22:20;3.430.828.379;-1.182.282.411;1556685;27413;;1529272;Los Angeles, California, US;15.506.209.865.080.600;17.609.856.843.227.700;;;3319;25
6037.0;Los Angeles;California;US;2021-12-19T04:21:11;3.430.828.379;-1.182.282.411;1560377;27432;;1532945;Los Angeles, California, US;15.542.986.044.475.800;17.580.366.795.973.000;;;3692;19
6037.0;Los Angeles;California;US;2021-12-20T04:21:43;3.430.828.379;-1.182.282.411;1563879;27441;;1536438;Los Angeles, California, US;1.557.786.962.525.650;17.546.753.936.845.400;;;3502;9
6037.0;Los Angeles;California;US;2021-12-21T03:21:27;3.430.828.379;-1.182.282.411;1567133;27448;;1539685;Los Angeles, California, US;15.610.282.866.792.800;17.514.786.556.086.800;;;3254;7
6037.0;Los Angeles;California;US;2021-12-22T04:21:54;3.430.828.379;-1.182.282.411;1570230;27473;;1542757;Los Angeles, California, US;15.641.132.224.210.700;1.749.616.298.249.300;;;3097;25
6037.0;Los Angeles;California;US;2021-12-23T04:21:21;3.430.828.379;-1.182.282.411;1576702;27488;;1549214;Los Angeles, California, US;15.705.600.109.651.100;17.433.858.776.103.500;;;6472;15
6037.0;Los Angeles;California;US;2021-12-24T04:21:34;3.430.828.379;-1.182.282.411;1585313;27512;;1557801;Los Angeles, California, US;15.791.374.671.073.800;17.354.301.642.640.900;;;8611;24
6037.0;Los Angeles;California;US;2021-12-25T04:21:37;3.430.828.379;-1.182.282.411;1595239;27533;;1567706;Los Angeles, California, US;15.890.248.007.118.500;17.259.482.748.353.000;;;9926;21
6037.0;Los Angeles;California;US;2021-12-26T04:21:50;3.430.828.379;-1.182.282.411;1595239;27533;;1567706;Los Angeles, California, US;15.890.248.007.118.500;17.259.482.748.353.000;;;0;0
6037.0;Los Angeles;California;US;2021-12-27T04:21:58;3.430.828.379;-1.182.282.411;1616033;27546;;1588487;Los Angeles, California, US;16.097.377.983.918.200;17.045.443.997.740.100;;;20794;13
6037.0;Los Angeles;California;US;2021-12-28T04:21:47;3.430.828.379;-1.182.282.411;1623442;27555;;1595887;Los Angeles, California, US;16.171.179.368.842.200;1.697.319.645.543.230;;;7409;9
6037.0;Los Angeles;California;US;2021-12-29T03:21:43;3.430.828.379;-1.182.282.411;1632893;27576;;1605317;Los Angeles, California, US;16.265.321.208.350.500;16.887.818.124.028.900;;;9451;21
6037.0;Los Angeles;California;US;2021-12-30T04:21:25;3.430.828.379;-1.182.282.411;1649376;27601;;1621775;Los Angeles, California, US;1.642.950.911.868.950;16.734.207.360.844.300;;;16483;25
6037.0;Los Angeles;California;US;2021-12-31T04:21:50;3.430.828.379;-1.182.282.411;1669545;27625;;1641920;Los Angeles, California, US;16.630.413.442.151.700;16.546.424.325.190.300;;;20169;24
6037.0;Los Angeles;California;US;2022-01-01T04:22:14;3.430.828.379;-1.182.282.411;1696582;27637;;1668945;Los Angeles, California, US;16.899.730.225.009.000;16.289.810.925.731.800;;;27037;12
6037.0;Los Angeles;California;US;2022-01-02T04:20:52;3.430.828.379;-1.182.282.411;1696582;27637;;1668945;Los Angeles, California, US;16.899.730.225.009.000;16.289.810.925.731.800;;;0;0
6037.0;Los Angeles;California;US;2022-01-03T02:22:25;3.430.828.379;-1.182.282.411;1741292;27640;;1713652;Los Angeles, California, US;17.345.088.562.159.900;1.587.327.111.133.570;;;44710;3
6037.0;Los Angeles;California;US;2022-01-04T04:22:17;3.430.828.379;-1.182.282.411;1757522;27647;;1729875;Los Angeles, California, US;1.750.675.632.802.790;15.730.670.796.724.000;;;16230;7
6037.0;Los Angeles;California;US;2022-01-05T04:21:59;3.430.828.379;-1.182.282.411;1780154;27671;;1752483;Los Angeles, California, US;1.773.219.470.616.260;15.544.160.786.089.200;;;22632;24
6037.0;Los Angeles;California;US;2022-01-06T04:22:09;3.430.828.379;-1.182.282.411;1806828;27698;;1779130;Los Angeles, California, US;17.997.895.629.561.400;15.329.627.391.207.100;;;26674;27
6037.0;Los Angeles;California;US;2022-01-07T04:22:09;3.430.828.379;-1.182.282.411;1843922;27728;;1816194;Los Angeles, California, US;18.367.390.645.403.000;15.037.512.432.738.400;;;37094;30
6037.0;Los Angeles;California;US;2022-01-08T04:21:53;3.430.828.379;-1.182.282.411;1887526;27756;;1859770;Los Angeles, California, US;1.880.173.206.640.780;14.704.963.004.483.100;;;43604;28
6037.0;Los Angeles;California;US;2022-01-09T04:21:46;3.430.828.379;-1.182.282.411;1921890;27772;;1894118;Los Angeles, California, US;1.914.403.342.847.120;14.450.358.761.427.500;;;34364;16
6037.0;Los Angeles;California;US;2022-01-10T04:22:07;3.430.828.379;-1.182.282.411;1967443;27785;;1939658;Los Angeles, California, US;1.959.778.892.684.370;1.412.239.134.755.110;;;45553;13
6037.0;Los Angeles;California;US;2022-01-11T04:22:01;3.430.828.379;-1.182.282.411;2010964;27798;;1983166;Los Angeles, California, US;2.003.130.358.108.540;1.382.322.110.191.920;;;43521;13
6037.0;Los Angeles;California;US;2022-01-12T04:21:44;3.430.828.379;-1.182.282.411;2046208;27812;;2018396;Los Angeles, California, US;2.038.237.066.304.800;13.591.971.099.712.200;;;35244;14
6037.0;Los Angeles;California;US;2022-01-13T08:00:09;3.430.828.379;-1.182.282.411;2086581;27850;;2058731;Los Angeles, California, US;2.078.452.794.655.930;13.347.193.327.265.900;;;40373;38
6037.0;Los Angeles;California;US;2022-01-14T04:21:54;3.430.828.379;-1.182.282.411;2131523;27895;;2103628;Los Angeles, California, US;2.123.219.724.622.910;130.868.867.002.608;;;44942;45
6037.0;Los Angeles;California;US;2022-01-15T04:21:07;3.430.828.379;-1.182.282.411;2172008;27942;;2144066;Los Angeles, California, US;21.635.470.166.818.600;12.864.593.500.576.400;;;40485;47
6037.0;Los Angeles;California;US;2022-01-16T04:21:12;3.430.828.379;-1.182.282.411;2213664;28008;;2185656;Los Angeles, California, US;22.050.407.471.501.200;12.652.326.640.357.300;;;41656;66
6037.0;Los Angeles;California;US;2022-01-17T04:21:08;3.430.828.379;-1.182.282.411;2257502;28059;;2229443;Los Angeles, California, US;2.248.707.977.711.560;1.242.922.486.890.370;;;43838;51
6037.0;Los Angeles;California;US;2022-01-18T04:21:04;3.430.828.379;-1.182.282.411;2289045;28086;;2260959;Los Angeles, California, US;22.801.281.030.274.900;12.269.745.679.966.900;;;31543;27
6037.0;Los Angeles;California;US;2022-01-19T04:21:23;3.430.828.379;-1.182.282.411;2311568;28122;;2283446;Los Angeles, California, US;2.302.563.365.446.740;1.216.576.799.817.260;;;22523;36
6037.0;Los Angeles;California;US;2022-01-20T04:21:07;3.430.828.379;-1.182.282.411;2343821;28181;;2315640;Los Angeles, California, US;2.334.690.724.981.810;12.023.529.100.558.400;;;32253;59
6037.0;Los Angeles;California;US;2022-01-21T04:21:09;3.430.828.379;-1.182.282.411;2385721;28282;;2357439;Los Angeles, California, US;23.764.275.049.563.600;1.185.469.717.540.310;;;41900;101
6037.0;Los Angeles;California;US;2022-01-22T04:21:13;3.430.828.379;-1.182.282.411;2428744;28346;;2400398;Los Angeles, California, US;2.419.282.910.322.600;11.671.053.021.644.100;;;43023;64
6037.0;Los Angeles;California;US;2022-01-23T04:21:13;3.430.828.379;-1.182.282.411;2467797;28417;;2439380;Los Angeles, California, US;245.818.378.068.886;11.515.128.675.494.700;;;39053;71
6037.0;Los Angeles;California;US;2022-01-24T04:21:12;3.430.828.379;-1.182.282.411;2494097;28480;;2465617;Los Angeles, California, US;24.843.813.299.330.300;1.141.896.245.414.670;;;26300;63
6037.0;Los Angeles;California;US;2022-01-25T04:21:05;3.430.828.379;-1.182.282.411;2519778;28507;;2491271;Los Angeles, California, US;2.509.962.290.470.650;11.313.298.235.003.200;;;25681;27
6037.0;Los Angeles;California;US;2022-01-26T04:21:07;3.430.828.379;-1.182.282.411;2540075;28540;;2511535;Los Angeles, California, US;2.530.180.224.197.230;11.235.888.704.073.600;;;20297;33
6037.0;Los Angeles;California;US;2022-01-27T04:21:19;3.430.828.379;-1.182.282.411;2560768;28630;;2532138;Los Angeles, California, US;2.550.792.615.319.270;1.118.023.967.809.650;;;20693;90
6037.0;Los Angeles;California;US;2022-01-28T04:21:09;3.430.828.379;-1.182.282.411;2586739;28715;;2558024;Los Angeles, California, US;2.576.662.446.171.750;11.100.849.370.578.100;;;25971;85
6037.0;Los Angeles;California;US;2022-01-29T04:21:10;3.430.828.379;-1.182.282.411;2610385;28816;;2581569;Los Angeles, California, US;26.002.163.339.826.900;11.038.984.670.843.500;;;23646;101
6037.0;Los Angeles;California;US;2022-01-30T04:21:26;3.430.828.379;-1.182.282.411;2631994;28886;;2603108;Los Angeles, California, US;2.621.741.156.857.870;10.974.949.031.038.800;;;21609;70
6037.0;Los Angeles;California;US;2022-01-31T04:21:09;3.430.828.379;-1.182.282.411;2648751;28923;;2619828;Los Angeles, California, US;26.384.328.805.340.900;10.919.486.203.119.800;;;16757;37
6037.0;Los Angeles;California;US;2022-02-01T04:21:11;3.430.828.379;-1.182.282.411;2659414;28963;;2630451;Los Angeles, California, US;26.490.543.431.801.200;10.890.745.103.996.500;;;10663;40
6037.0;Los Angeles;California;US;2022-02-02T04:21:09;3.430.828.379;-1.182.282.411;2668094;28998;;2639096;Los Angeles, California, US;2.657.700.530.535.230;1.086.843.267.141.260;;;8680;35
6037.0;Los Angeles;California;US;2022-02-03T04:21:21;3.430.828.379;-1.182.282.411;2683644;29099;;2654545;Los Angeles, California, US;26.731.899.560.389.100;10.843.092.451.904.900;;;15550;101
6037.0;Los Angeles;California;US;2022-02-04T04:21:10;3.430.828.379;-1.182.282.411;2695076;29195;;2665881;Los Angeles, California, US;26.845.774.230.715.900;1.083.271.863.205.340;;;11432;96
6037.0;Los Angeles;California;US;2022-02-05T04:21:05;3.430.828.379;-1.182.282.411;2710362;29280;;2681082;Los Angeles, California, US;2.699.803.876.978.300;10.802.984.988.721.000;;;15286;85
6037.0;Los Angeles;California;US;2022-02-06T04:21:00;3.430.828.379;-1.182.282.411;2720216;29364;;2690852;Los Angeles, California, US;27.096.194.910.563.200;10.794.731.006.655.300;;;9854;84
6037.0;Los Angeles;California;US;2022-02-07T04:21:05;3.430.828.379;-1.182.282.411;2727159;29428;;2697731;Los Angeles, California, US;27.165.354.448.358.800;10.790.716.639.550.500;;;6943;64
6037.0;Los Angeles;California;US;2022-02-08T04:21:15;3.430.828.379;-1.182.282.411;2731409;29457;;2701952;Los Angeles, California, US;2.720.768.889.105.370;10.784.543.801.386.000;;;4250;29
6037.0;Los Angeles;California;US;2022-02-09T04:21:04;3.430.828.379;-1.182.282.411;2735688;29506;;2706182;Los Angeles, California, US;27.250.312.204.063.500;1.078.558.666.046.710;;;4279;49
6037.0;Los Angeles;California;US;2022-02-10T04:21:14;3.430.828.379;-1.182.282.411;2740700;29609;;2711091;Los Angeles, California, US;273.002.369.633.076;108.034.443.755.245;;;5012;103
6037.0;Los Angeles;California;US;2022-02-11T04:21:09;3.430.828.379;-1.182.282.411;2746866;29690;;2717176;Los Angeles, California, US;27.361.656.768.873.900;1.080.868.160.296.130;;;6166;81
6037.0;Los Angeles;California;US;2022-02-12T04:21:06;3.430.828.379;-1.182.282.411;2752398;29764;;2722634;Los Angeles, California, US;27.416.761.271.694.700;10.813.843.056.127.700;;;5532;74
6037.0;Los Angeles;California;US;2022-02-13T04:21:00;3.430.828.379;-1.182.282.411;2757058;29846;;2727212;Los Angeles, California, US;2.746.317.974.297.910;1.082.530.726.593.340;;;4660;82
6037.0;Los Angeles;California;US;2022-02-14T04:20:51;3.430.828.379;-1.182.282.411;2761870;29902;;2731968;Los Angeles, California, US;2.751.111.229.315.510;10.826.722.474.265.600;;;4812;56
6037.0;Los Angeles;California;US;2022-02-15T04:21:09;3.430.828.379;-1.182.282.411;2764073;29928;;2734145;Los Angeles, California, US;2.753.305.647.603.910;10.827.499.852.572.600;;;2203;26
6037.0;Los Angeles;California;US;2022-02-16T04:21:10;3.430.828.379;-1.182.282.411;2766161;29980;;2736181;Los Angeles, California, US;2.755.385.513.870.900;10.838.125.474.258.300;;;2088;52
6037.0;Los Angeles;California;US;2022-02-17T04:20:56;3.430.828.379;-1.182.282.411;2769372;30081;;2739291;Los Angeles, California, US;2.758.584.005.529.570;1.086.202.936.983.540;;;3211;101
6037.0;Los Angeles;California;US;2022-02-18T04:21:04;3.430.828.379;-1.182.282.411;2772569;30146;;2742423;Los Angeles, California, US;276.176.855.172.477;10.872.948.518.143.200;;;3197;65
6037.0;Los Angeles;California;US;2022-02-19T04:21:11;3.430.828.379;-1.182.282.411;2777165;30216;;2746949;Los Angeles, California, US;2.766.346.648.163.020;1.088.016.016.333.200;;;4596;70
6037.0;Los Angeles;California;US;2022-02-20T04:21:00;3.430.828.379;-1.182.282.411;2780323;30300;;2750023;Los Angeles, California, US;2.769.492.346.281.390;10.898.014.367.395.400;;;3158;84
6037.0;Los Angeles;California;US;2022-02-21T04:21:05;3.430.828.379;-1.182.282.411;2782953;30356;;2752597;Los Angeles, California, US;27.721.121.012.058.100;1.090.783.782.550.400;;;2630;56
