date,lat,lon
2022-09-06,3.41016E1,-1.183246E2
2022-09-06,3.40342E1,-1.184478E2
2022-09-06,3.40541E1,-1.184407E2
2022-09-06,3.39996E1,-1.182871E2
2022-09-06,3.39536E1,-1.183102E2
2022-09-05,3.40503E1,-1.182434E2
2022-09-05,3.40569E1,-1.18254E2
2022-09-05,3.40607E1,-1.182494E2
2022-09-05,3.40503E1,-1.18247E2
2022-09-05,3.40615E1,-1.18247E2
2022-09-05,3.40636E1,-1.182474E2
2022-09-05,3.40467E1,-1.182485E2
2022-09-05,3.40383E1,-1.182695E2
2022-09-05,3.40425E1,-1.182493E2
2022-09-05,3.40609E1,-1.18278E2
2022-09-05,3.40759E1,-1.182692E2
2022-09-05,3.4064E1,-1.182766E2
2022-09-05,3.40429E1,-1.182743E2
2022-09-05,3.4065E1,-1.182666E2
2022-09-05,3.4071E1,-1.182759E2
2022-09-05,3.40212E1,-1.183781E2
2022-09-05,3.40087E1,-1.182846E2
2022-09-05,3.4015E1,-1.183416E2
2022-09-05,3.40274E1,-1.183089E2
2022-09-05,3.40325E1,-1.183554E2
2022-09-05,3.40295E1,-1.183338E2
2022-09-05,3.40146E1,-1.183193E2
2022-09-05,3.40308E1,-1.182744E2
2022-09-05,3.40339E1,-1.183655E2
2022-09-05,3.40628E1,-1.181951E2
2022-09-05,3.40333E1,-1.181946E2
2022-09-05,3.40388E1,-1.182168E2
2022-09-05,3.40301E1,-1.181951E2
2022-09-05,3.40403E1,-1.182111E2
2022-09-05,3.40244E1,-1.182169E2
2022-09-05,3.40473E1,-1.182139E2
2022-09-05,3.37352E1,-1.183012E2
2022-09-05,3.37352E1,-1.183012E2
2022-09-05,3.37352E1,-1.183012E2
2022-09-05,3.37352E1,-1.183012E2
2022-09-05,3.37883E1,-1.182498E2
2022-09-05,3.3737E1,-1.182858E2
2022-09-05,3.37442E1,-1.182901E2
2022-09-05,3.37753E1,-1.182456E2
2022-09-05,3.40413E1,-1.183329E2
2022-09-05,3.40649E1,-1.183462E2
2022-09-05,3.40473E1,-1.184563E2
2022-09-05,3.4183E1,-1.184662E2
2022-09-05,3.41396E1,-1.184217E2
2022-09-05,3.41903E1,-1.184836E2
2022-09-05,3.42048E1,-1.185339E2
2022-09-05,3.41377E1,-1.18497E2
2022-09-05,3.41154E1,-1.182074E2
2022-09-05,3.40959E1,-1.182868E2
2022-09-05,3.39923E1,-1.182871E2
2022-09-05,3.39798E1,-1.183024E2
2022-09-05,3.39678E1,-1.182858E2
2022-09-05,3.39806E1,-1.183134E2
2022-09-05,3.39655E1,-1.182897E2
2022-09-05,3.39727E1,-1.182871E2
2022-09-05,3.39664E1,-1.183046E2
2022-09-05,3.39861E1,-1.182718E2
2022-09-05,3.39857E1,-1.182628E2
2022-09-05,3.39755E1,-1.182652E2
2022-09-05,3.39456E1,-1.183797E2
2022-09-05,3.39951E1,-1.184245E2
2022-09-05,3.42032E1,-1.184211E2
2022-09-05,3.41794E1,-1.183834E2
2022-09-05,3.41922E1,-1.183845E2
2022-09-05,3.41946E1,-1.183835E2
2022-09-05,3.41564E1,-1.184009E2
2022-09-05,3.42743E1,-1.184194E2
2022-09-05,3.42351E1,-1.184085E2
2022-09-05,3.42084E1,-1.183632E2
2022-09-05,3.39567E1,-1.182815E2
2022-09-05,3.39431E1,-1.182894E2
2022-09-05,3.39484E1,-1.182608E2
2022-09-05,3.39579E1,-1.182765E2
2022-09-05,3.39351E1,-1.182318E2
2022-09-05,3.39265E1,-1.182739E2
2022-09-05,3.42214E1,-1.184699E2
2022-09-05,3.4069E1,-1.183041E2
2022-09-05,3.40636E1,-1.183029E2
2022-09-05,3.40579E1,-1.182941E2
2022-09-05,3.4069E1,-1.182857E2
2022-09-05,3.40799E1,-1.183046E2
2022-09-05,3.41774E1,-1.186543E2
2022-09-05,3.41904E1,-1.186059E2
2022-09-05,3.40466E1,-1.18252E2
2022-09-05,3.40466E1,-1.18252E2
2022-09-05,3.40466E1,-1.18252E2
2022-09-05,3.40466E1,-1.18252E2
2022-09-05,3.40466E1,-1.18252E2
2022-09-05,3.40466E1,-1.18252E2
2022-09-05,3.40199E1,-1.183556E2
2022-09-05,3.41015E1,-1.183417E2
2022-09-05,3.4039E1,-1.1844E2
2022-09-05,3.4039E1,-1.1844E2
2022-09-05,3.41218E1,-1.182251E2
2022-09-05,3.40258E1,-1.182708E2
2022-09-05,3.39773E1,-1.183718E2
2022-09-05,3.4244E1,-1.185583E2
2022-09-05,3.42282E1,-1.185623E2
2022-09-05,3.40516E1,-1.182491E2
2022-09-05,3.41034E1,-1.183325E2
2022-09-05,3.40495E1,-1.183215E2
2022-09-05,3.40495E1,-1.183215E2
2022-09-05,3.40836E1,-1.183765E2
2022-09-05,3.40527E1,-1.184699E2
2022-09-05,3.40611E1,-1.184184E2
2022-09-05,3.42111E1,-1.184924E2
2022-09-05,3.41681E1,-1.185343E2
2022-09-05,3.41364E1,-1.182876E2
2022-09-05,3.40357E1,-1.182563E2
2022-09-05,3.40467E1,-1.18252E2
2022-09-05,3.40396E1,-1.18259E2
2022-09-05,3.40431E1,-1.182537E2
2022-09-05,3.40396E1,-1.18259E2
2022-09-05,3.40415E1,-1.182655E2
2022-09-05,3.4039E1,-1.18266E2
2022-09-05,3.40517E1,-1.182663E2
2022-09-05,3.40613E1,-1.182737E2
2022-09-05,3.40219E1,-1.183133E2
2022-09-05,3.37911E1,-1.182844E2
2022-09-05,3.37909E1,-1.182975E2
2022-09-05,3.41016E1,-1.183325E2
2022-09-05,3.4121E1,-1.183733E2
2022-09-05,3.41938E1,-1.184702E2
2022-09-05,3.41192E1,-1.183004E2
2022-09-05,3.39785E1,-1.183134E2
2022-09-05,3.39821E1,-1.183318E2
2022-09-05,3.40173E1,-1.182746E2
2022-09-05,3.40265E1,-1.184184E2
2022-09-05,3.39567E1,-1.184258E2
2022-09-05,3.42392E1,-1.185338E2
2022-09-05,3.42928E1,-1.184493E2
2022-09-05,3.40637E1,-1.182899E2
2022-09-05,3.40527E1,-1.183122E2
2022-09-05,3.40653E1,-1.183183E2
2022-09-05,3.40443E1,-1.182943E2
2022-09-05,3.40461E1,-1.182395E2
2022-09-05,3.40255E1,-1.183471E2
2022-09-05,3.40109E1,-1.183351E2
2022-09-05,3.40109E1,-1.183351E2
2022-09-05,3.37888E1,-1.182631E2
2022-09-05,3.41053E1,-1.183137E2
2022-09-05,3.40815E1,-1.183669E2
2022-09-05,3.40836E1,-1.183511E2
2022-09-05,3.40743E1,-1.183669E2
2022-09-05,3.40385E1,-1.18344E2
2022-09-05,3.40626E1,-1.184453E2
2022-09-05,3.40257E1,-1.184156E2
2022-09-05,3.39474E1,-1.18381E2
2022-09-05,3.41613E1,-1.183648E2
2022-09-05,3.4167E1,-1.183759E2
2022-09-05,3.41265E1,-1.183721E2
2022-09-05,3.42029E1,-1.184073E2
2022-09-05,3.4194E1,-1.18366E2
2022-09-05,3.42286E1,-1.183885E2
2022-09-05,3.42217E1,-1.184009E2
2022-09-05,3.42749E1,-1.185621E2
2022-09-05,3.40463E1,-1.183102E2
2022-09-05,3.40598E1,-1.182941E2
2022-09-05,3.42029E1,-1.185966E2
2022-09-05,3.41778E1,-1.185672E2
2022-09-05,3.41818E1,-1.185904E2
2022-09-05,3.41845E1,-1.185928E2
2022-09-05,3.40508E1,-1.182865E2
2022-09-05,3.40394E1,-1.182623E2
2022-09-05,3.40349E1,-1.183046E2
2022-09-05,3.40479E1,-1.182277E2
2022-09-05,3.41038E1,-1.18302E2
2022-09-05,3.40649E1,-1.183451E2
2022-09-05,3.40519E1,-1.183687E2
2022-09-05,3.41796E1,-1.184279E2
2022-09-05,3.40171E1,-1.182736E2
2022-09-05,3.40325E1,-1.182589E2
2022-09-05,3.42583E1,-1.183219E2
2022-09-05,3.42428E1,-1.185913E2
2022-09-05,3.40835E1,-1.183091E2
2022-09-05,3.40724E1,-1.182695E2
2022-09-05,3.42758E1,-1.184052E2
2022-09-05,3.41073E1,-1.183224E2
2022-09-05,3.40694E1,-1.184288E2
2022-09-05,3.39916E1,-1.184162E2
2022-09-05,3.40628E1,-1.182396E2
2022-09-05,3.40533E1,-1.183762E2
2022-09-05,3.39392E1,-1.182739E2
2022-09-05,3.40579E1,-1.182941E2
2022-09-05,3.40582E1,-1.182374E2
2022-09-05,3.40439E1,-1.182514E2
2022-09-05,3.40495E1,-1.182459E2
2022-09-05,3.40237E1,-1.182977E2
2022-09-05,3.4023E1,-1.182869E2
2022-09-05,3.40052E1,-1.183453E2
2022-09-05,3.40267E1,-1.182752E2
2022-09-05,3.37908E1,-1.182845E2
2022-09-05,3.41016E1,-1.183387E2
2022-09-05,3.405E1,-1.184674E2
2022-09-05,3.42012E1,-1.185348E2
2022-09-05,3.40832E1,-1.182572E2
2022-09-05,3.41018E1,-1.182951E2
2022-09-05,3.39806E1,-1.183003E2
2022-09-05,3.40038E1,-1.182766E2
2022-09-05,3.39866E1,-1.184728E2
2022-09-05,3.39976E1,-1.184792E2
2022-09-05,3.39455E1,-1.184001E2
2022-09-05,3.40293E1,-1.183882E2
2022-09-05,3.39887E1,-1.184716E2
2022-09-05,3.39769E1,-1.184651E2
2022-09-05,3.4167E1,-1.183759E2
2022-09-05,3.4194E1,-1.184009E2
2022-09-05,3.42876E1,-1.185782E2
2022-09-05,3.42663E1,-1.184946E2
2022-09-05,3.39456E1,-1.182717E2
2022-09-05,3.39391E1,-1.182916E2
2022-09-05,3.39455E1,-1.182832E2
2022-09-05,3.42215E1,-1.184611E2
2022-09-05,3.42215E1,-1.184488E2
2022-09-05,3.40509E1,-1.182937E2
2022-09-05,3.40597E1,-1.183091E2
2022-09-05,3.40596E1,-1.183022E2
2022-09-05,3.41904E1,-1.186059E2
2022-09-05,3.42105E1,-1.186287E2
2022-09-05,3.42107E1,-1.18571E2
2022-09-05,3.42074E1,-1.184794E2
2022-09-05,3.40414E1,-1.182332E2
2022-09-05,3.40763E1,-1.18277E2
2022-09-05,3.40541E1,-1.182621E2
2022-09-05,3.40249E1,-1.183572E2
2022-09-05,3.40132E1,-1.182962E2
2022-09-05,3.40106E1,-1.183518E2
2022-09-05,3.40245E1,-1.182143E2
2022-09-05,3.40765E1,-1.182132E2
2022-09-05,3.40962E1,-1.183405E2
2022-09-05,3.40542E1,-1.183702E2
2022-09-05,3.40552E1,-1.183628E2
2022-09-05,3.4164E1,-1.184167E2
2022-09-05,3.41218E1,-1.182251E2
2022-09-05,3.3974E1,-1.182919E2
2022-09-05,3.40284E1,-1.182592E2
2022-09-05,3.4163E1,-1.183747E2
2022-09-05,3.425E1,-1.185798E2
2022-09-05,3.42374E1,-1.184406E2
2022-09-05,3.43078E1,-1.18438E2
2022-09-05,3.42433E1,-1.184404E2
2022-09-05,3.40597E1,-1.183112E2
2022-09-05,3.42282E1,-1.185975E2
2022-09-05,3.40238E1,-1.18284E2
2022-09-05,3.40344E1,-1.184049E2
2022-09-05,3.40225E1,-1.182608E2
2022-09-04,3.4048E1,-1.182577E2
2022-09-04,3.40476E1,-1.182477E2
2022-09-04,3.40394E1,-1.182623E2
2022-09-04,3.40633E1,-1.182575E2
2022-09-04,3.40616E1,-1.182586E2
2022-09-04,3.40585E1,-1.182725E2
2022-09-04,3.40352E1,-1.18284E2
2022-09-04,3.40256E1,-1.18284E2
2022-09-04,3.40751E1,-1.181791E2
2022-09-04,3.40317E1,-1.182156E2
2022-09-04,3.40436E1,-1.182051E2
2022-09-04,3.40739E1,-1.181632E2
2022-09-04,3.37913E1,-1.182617E2
2022-09-04,3.37735E1,-1.182749E2
2022-09-04,3.37321E1,-1.18295E2
2022-09-04,3.41006E1,-1.183417E2
2022-09-04,3.41037E1,-1.183267E2
2022-09-04,3.4043E1,-1.184296E2
2022-09-04,3.4192E1,-1.184749E2
2022-09-04,3.41903E1,-1.1848E2
2022-09-04,3.40889E1,-1.182129E2
2022-09-04,3.40913E1,-1.182091E2
2022-09-04,3.39826E1,-1.183397E2
2022-09-04,3.39974E1,-1.182871E2
2022-09-04,3.39678E1,-1.182871E2
2022-09-04,3.39836E1,-1.183352E2
2022-09-04,3.39574E1,-1.183003E2
2022-09-04,3.39638E1,-1.182629E2
2022-09-04,3.39764E1,-1.183309E2
2022-09-04,3.39997E1,-1.182652E2
2022-09-04,3.40252E1,-1.184014E2
2022-09-04,3.39879E1,-1.184734E2
2022-09-04,3.39536E1,-1.184441E2
2022-09-04,3.417E1,-1.183752E2
2022-09-04,3.41921E1,-1.183682E2
2022-09-04,3.42701E1,-1.184203E2
2022-09-04,3.42301E1,-1.185296E2
2022-09-04,3.42921E1,-1.185427E2
2022-09-04,3.39482E1,-1.182352E2
2022-09-04,3.42319E1,-1.184633E2
2022-09-04,3.42377E1,-1.184677E2
2022-09-04,3.431E1,-1.184808E2
2022-09-04,3.42355E1,-1.18461E2
2022-09-04,3.40636E1,-1.183016E2
2022-09-04,3.40559E1,-1.182946E2
2022-09-04,3.40712E1,-1.183042E2
2022-09-04,3.40636E1,-1.182966E2
2022-09-04,3.4232E1,-1.186006E2
2022-09-04,3.40483E1,-1.182631E2
2022-09-04,3.40466E1,-1.18252E2
2022-09-04,3.40466E1,-1.18252E2
2022-09-04,3.40466E1,-1.18252E2
2022-09-04,3.40466E1,-1.18252E2
2022-09-04,3.40243E1,-1.182198E2
2022-09-04,3.40736E1,-1.183563E2
2022-09-04,3.40736E1,-1.183563E2
2022-09-04,3.40735E1,-1.183571E2
2022-09-04,3.40611E1,-1.184184E2
2022-09-04,3.40425E1,-1.183818E2
2022-09-04,3.41976E1,-1.184443E2
2022-09-04,3.412E1,-1.182288E2
2022-09-04,3.41448E1,-1.184115E2
2022-09-04,3.41722E1,-1.18375E2
2022-09-04,3.4244E1,-1.185583E2
2022-09-04,3.40516E1,-1.182491E2
2022-09-04,3.40582E1,-1.182387E2
2022-09-04,3.40473E1,-1.182566E2
2022-09-04,3.40203E1,-1.182852E2
2022-09-04,3.4027E1,-1.182794E2
2022-09-04,3.37379E1,-1.182835E2
2022-09-04,3.40888E1,-1.183124E2
2022-09-04,3.40837E1,-1.183533E2
2022-09-04,3.40784E1,-1.183766E2
2022-09-04,3.41135E1,-1.182445E2
2022-09-04,3.41057E1,-1.182008E2
2022-09-04,3.39911E1,-1.182478E2
2022-09-04,3.40131E1,-1.182791E2
2022-09-04,3.4287E1,-1.18507E2
2022-09-04,3.40618E1,-1.182891E2
2022-09-04,3.41753E1,-1.186052E2
2022-09-04,3.40445E1,-1.182558E2
2022-09-04,3.40457E1,-1.182665E2
2022-09-04,3.40452E1,-1.182569E2
2022-09-04,3.40401E1,-1.182633E2
2022-09-04,3.40517E1,-1.182663E2
2022-09-04,3.40328E1,-1.182865E2
2022-09-04,3.40349E1,-1.183046E2
2022-09-04,3.41006E1,-1.183417E2
2022-09-04,3.40871E1,-1.183266E2
2022-09-04,3.40961E1,-1.183441E2
2022-09-04,3.40611E1,-1.184184E2
2022-09-04,3.4044E1,-1.184278E2
2022-09-04,3.4136E1,-1.185001E2
2022-09-04,3.41939E1,-1.184837E2
2022-09-04,3.39655E1,-1.182918E2
2022-09-04,3.4035E1,-1.182478E2
2022-09-04,3.40348E1,-1.182362E2
2022-09-04,3.40326E1,-1.182323E2
2022-09-04,3.40286E1,-1.184294E2
2022-09-04,3.41681E1,-1.183766E2
2022-09-04,3.4163E1,-1.183757E2
2022-09-04,3.417E1,-1.183741E2
2022-09-04,3.42217E1,-1.184053E2
2022-09-04,3.42373E1,-1.185338E2
2022-09-04,3.4241E1,-1.185338E2
2022-09-04,3.42373E1,-1.185338E2
2022-09-04,3.42591E1,-1.185264E2
2022-09-04,3.39373E1,-1.182848E2
2022-09-04,3.43E1,-1.184544E2
2022-09-04,3.40634E1,-1.183041E2
2022-09-04,3.42065E1,-1.186044E2
2022-09-04,3.40376E1,-1.182593E2
2022-09-04,3.40846E1,-1.182868E2
2022-09-04,3.37868E1,-1.182658E2
2022-09-04,3.37769E1,-1.182662E2
2022-09-04,3.41003E1,-1.183166E2
2022-09-04,3.41006E1,-1.183843E2
2022-09-04,3.40362E1,-1.183413E2
2022-09-04,3.40466E1,-1.184556E2
2022-09-04,3.41527E1,-1.184596E2
2022-09-04,3.40981E1,-1.182983E2
2022-09-04,3.3964E1,-1.182739E2
2022-09-04,3.39691E1,-1.183003E2
2022-09-04,3.39857E1,-1.182628E2
2022-09-04,3.40185E1,-1.184076E2
2022-09-04,3.40209E1,-1.184318E2
2022-09-04,3.41436E1,-1.183953E2
2022-09-04,3.41687E1,-1.183982E2
2022-09-04,3.42645E1,-1.185269E2
2022-09-04,3.42751E1,-1.185728E2
2022-09-04,3.39103E1,-1.182861E2
2022-09-04,3.42206E1,-1.184164E2
2022-09-04,3.42029E1,-1.185966E2
2022-09-04,3.40601E1,-1.182761E2
2022-09-04,3.40687E1,-1.182672E2
2022-09-04,3.40512E1,-1.182093E2
2022-09-04,3.40589E1,-1.183465E2
2022-09-04,3.40501E1,-1.183241E2
2022-09-04,3.40578E1,-1.183628E2
2022-09-04,3.39721E1,-1.182739E2
2022-09-04,3.39855E1,-1.182893E2
2022-09-04,3.39855E1,-1.18468E2
2022-09-04,3.4218E1,-1.184122E2
2022-09-04,3.42462E1,-1.185712E2
2022-09-04,3.3931E1,-1.182652E2
2022-09-04,3.40618E1,-1.183244E2
2022-09-04,3.40467E1,-1.182485E2
2022-09-04,3.4039E1,-1.1824E2
2022-09-04,3.40383E1,-1.182305E2
2022-09-04,3.40149E1,-1.183524E2
2022-09-04,3.37513E1,-1.182956E2
2022-09-04,3.40998E1,-1.18331E2
2022-09-04,3.41053E1,-1.183148E2
2022-09-04,3.40999E1,-1.183038E2
2022-09-04,3.4103E1,-1.183225E2
2022-09-04,3.40524E1,-1.184248E2
2022-09-04,3.40611E1,-1.184184E2
2022-09-04,3.41812E1,-1.184378E2
2022-09-04,3.41127E1,-1.182831E2
2022-09-04,3.39754E1,-1.183068E2
2022-09-04,3.39925E1,-1.182609E2
2022-09-04,3.39933E1,-1.184765E2
2022-09-04,3.39456E1,-1.183797E2
2022-09-04,3.42583E1,-1.183027E2
2022-09-04,3.42215E1,-1.184488E2
2022-09-04,3.40617E1,-1.183066E2
2022-09-04,3.41717E1,-1.186018E2
2022-09-04,3.41548E1,-1.184659E2
2022-09-04,3.40519E1,-1.182531E2
2022-09-04,3.40311E1,-1.183338E2
2022-09-04,3.40146E1,-1.183182E2
2022-09-04,3.40326E1,-1.1832E2
2022-09-04,3.41005E1,-1.183092E2
2022-09-04,3.40507E1,-1.18443E2
2022-09-04,3.40358E1,-1.185357E2
2022-09-04,3.40282E1,-1.185146E2
2022-09-04,3.42012E1,-1.185261E2
2022-09-04,3.41442E1,-1.18218E2
2022-09-04,3.39708E1,-1.182871E2
2022-09-04,3.39568E1,-1.18429E2
2022-09-04,3.39523E1,-1.183906E2
2022-09-04,3.40283E1,-1.184084E2
2022-09-04,3.40075E1,-1.184507E2
2022-09-04,3.42572E1,-1.185973E2
2022-09-04,3.43E1,-1.185133E2
2022-09-04,3.4214E1,-1.184287E2
2022-09-04,3.42267E1,-1.184704E2
2022-09-04,3.40667E1,-1.182871E2
2022-09-04,3.40473E1,-1.184768E2
2022-09-04,3.41576E1,-1.184387E2
2022-09-04,3.40278E1,-1.182811E2
2022-09-04,3.41016E1,-1.183333E2
2022-09-04,3.40736E1,-1.183563E2
2022-09-04,3.40347E1,-1.182809E2
2022-09-04,3.39481E1,-1.18386E2
2022-09-04,3.41567E1,-1.183637E2
2022-09-03,3.40483E1,-1.182631E2
2022-09-03,3.40488E1,-1.182483E2
2022-09-03,3.40483E1,-1.182631E2
2022-09-03,3.40529E1,-1.182819E2
2022-09-03,3.40447E1,-1.182769E2
2022-09-03,3.40154E1,-1.183497E2
2022-09-03,3.40351E1,-1.182801E2
2022-09-03,3.40133E1,-1.183487E2
2022-09-03,3.40308E1,-1.183177E2
2022-09-03,3.40064E1,-1.182916E2
2022-09-03,3.40145E1,-1.183045E2
2022-09-03,3.40281E1,-1.182194E2
2022-09-03,3.40189E1,-1.181933E2
2022-09-03,3.40525E1,-1.182205E2
2022-09-03,3.40248E1,-1.181956E2
2022-09-03,3.40451E1,-1.182198E2
2022-09-03,3.40756E1,-1.181829E2
2022-09-03,3.40304E1,-1.182022E2
2022-09-03,3.40449E1,-1.182138E2
2022-09-03,3.37206E1,-1.182889E2
2022-09-03,3.37403E1,-1.182814E2
2022-09-03,3.37216E1,-1.182991E2
2022-09-03,3.40965E1,-1.183496E2
2022-09-03,3.40845E1,-1.184851E2
2022-09-03,3.40342E1,-1.184478E2
2022-09-03,3.41903E1,-1.184399E2
2022-09-03,3.42012E1,-1.184487E2
2022-09-03,3.41807E1,-1.18536E2
2022-09-03,3.41868E1,-1.185255E2
2022-09-03,3.42012E1,-1.185513E2
2022-09-03,3.41054E1,-1.183006E2
2022-09-03,3.41107E1,-1.182027E2
2022-09-03,3.41333E1,-1.181935E2
2022-09-03,3.40812E1,-1.18252E2
2022-09-03,3.41152E1,-1.182215E2
2022-09-03,3.39891E1,-1.183204E2
2022-09-03,3.39891E1,-1.183204E2
2022-09-03,3.39708E1,-1.182871E2
2022-09-03,3.39644E1,-1.182944E2
2022-09-03,3.40038E1,-1.182827E2
2022-09-03,3.39563E1,-1.183145E2
2022-09-03,3.39627E1,-1.18309E2
2022-09-03,3.39869E1,-1.182739E2
2022-09-03,3.40241E1,-1.182548E2
2022-09-03,3.39876E1,-1.182685E2
2022-09-03,3.40232E1,-1.182578E2
2022-09-03,3.40244E1,-1.182506E2
2022-09-03,3.39598E1,-1.183826E2
2022-09-03,3.40265E1,-1.184184E2
2022-09-03,3.39761E1,-1.183726E2
2022-09-03,3.39568E1,-1.18429E2
2022-09-03,3.40041E1,-1.184273E2
2022-09-03,3.39575E1,-1.183916E2
2022-09-03,3.39456E1,-1.183833E2
2022-09-03,3.42066E1,-1.183997E2
2022-09-03,3.42048E1,-1.183824E2
2022-09-03,3.41412E1,-1.183681E2
2022-09-03,3.41412E1,-1.183681E2
2022-09-03,3.41849E1,-1.183746E2
2022-09-03,3.41831E1,-1.184103E2
2022-09-03,3.42463E1,-1.184189E2
2022-09-03,3.42107E1,-1.183485E2
2022-09-03,3.42265E1,-1.185339E2
2022-09-03,3.39351E1,-1.182609E2
2022-09-03,3.392E1,-1.182915E2
2022-09-03,3.39339E1,-1.182763E2
2022-09-03,3.38793E1,-1.182869E2
2022-09-03,3.39511E1,-1.18263E2
2022-09-03,3.39556E1,-1.182651E2
2022-09-03,3.42546E1,-1.184379E2
2022-09-03,3.42283E1,-1.184633E2
2022-09-03,3.42531E1,-1.184662E2
2022-09-03,3.40508E1,-1.182877E2
2022-09-03,3.40577E1,-1.182976E2
2022-09-03,3.40637E1,-1.18287E2
2022-09-03,3.40597E1,-1.18302E2
2022-09-03,3.40577E1,-1.183053E2
2022-09-03,3.405E1,-1.182926E2
2022-09-03,3.40654E1,-1.182954E2
2022-09-03,3.41772E1,-1.186002E2
2022-09-03,3.41864E1,-1.18566E2
2022-09-03,3.42264E1,-1.184493E2
2022-09-03,3.40466E1,-1.18252E2
2022-09-03,3.40466E1,-1.18252E2
2022-09-03,3.40466E1,-1.18252E2
2022-09-03,3.40466E1,-1.18252E2
2022-09-03,3.40466E1,-1.18252E2
2022-09-03,3.40466E1,-1.18252E2
2022-09-03,3.40466E1,-1.18252E2
2022-09-03,3.40466E1,-1.18252E2
2022-09-03,3.40242E1,-1.183722E2
2022-09-03,3.42012E1,-1.184312E2
2022-09-03,3.396E1,-1.18309E2
2022-09-03,3.39773E1,-1.183718E2
2022-09-03,3.41649E1,-1.183965E2
2022-09-03,3.41923E1,-1.186059E2
2022-09-03,3.41923E1,-1.186059E2
2022-09-03,3.40464E1,-1.182447E2
2022-09-03,3.40851E1,-1.182881E2
2022-09-03,3.4053E1,-1.182649E2
2022-09-03,3.40607E1,-1.182145E2
2022-09-03,3.41034E1,-1.183325E2
2022-09-03,3.41016E1,-1.183333E2
2022-09-03,3.40486E1,-1.183383E2
2022-09-03,3.40717E1,-1.183771E2
2022-09-03,3.40461E1,-1.184581E2
2022-09-03,3.42011E1,-1.184924E2
2022-09-03,3.41976E1,-1.184799E2
2022-09-03,3.39643E1,-1.182827E2
2022-09-03,3.39611E1,-1.182827E2
2022-09-03,3.39909E1,-1.183193E2
2022-09-03,3.40174E1,-1.182621E2
2022-09-03,3.39558E1,-1.184439E2
2022-09-03,3.39455E1,-1.184001E2
2022-09-03,3.39455E1,-1.184E2
2022-09-03,3.40704E1,-1.182868E2
2022-09-03,3.40483E1,-1.182631E2
2022-09-03,3.39956E1,-1.184722E2
2022-09-03,3.40494E1,-1.182599E2
2022-09-03,3.40462E1,-1.182585E2
2022-09-03,3.40337E1,-1.182665E2
2022-09-03,3.40466E1,-1.182555E2
2022-09-03,3.40473E1,-1.182601E2
2022-09-03,3.40649E1,-1.1824E2
2022-09-03,3.40516E1,-1.182491E2
2022-09-03,3.4079E1,-1.182992E2
2022-09-03,3.40328E1,-1.182903E2
2022-09-03,3.40187E1,-1.182118E2
2022-09-03,3.40976E1,-1.181839E2
2022-09-03,3.40334E1,-1.182196E2
2022-09-03,3.38325E1,-1.183039E2
2022-09-03,3.41007E1,-1.183494E2
2022-09-03,3.41201E1,-1.183163E2
2022-09-03,3.4098E1,-1.183223E2
2022-09-03,3.41288E1,-1.183274E2
2022-09-03,3.41009E1,-1.183414E2
2022-09-03,3.41323E1,-1.183394E2
2022-09-03,3.40993E1,-1.183158E2
2022-09-03,3.40981E1,-1.183572E2
2022-09-03,3.40837E1,-1.183703E2
2022-09-03,3.40818E1,-1.183564E2
2022-09-03,3.40627E1,-1.183593E2
2022-09-03,3.40784E1,-1.183766E2
2022-09-03,3.40445E1,-1.184453E2
2022-09-03,3.4037E1,-1.184431E2
2022-09-03,3.41487E1,-1.184326E2
2022-09-03,3.41938E1,-1.184702E2
2022-09-03,3.42011E1,-1.184989E2
2022-09-03,3.41192E1,-1.183004E2
2022-09-03,3.41192E1,-1.183004E2
2022-09-03,3.41177E1,-1.182928E2
2022-09-03,3.41192E1,-1.183004E2
2022-09-03,3.41321E1,-1.182796E2
2022-09-03,3.39659E1,-1.182739E2
2022-09-03,3.40289E1,-1.182405E2
2022-09-03,3.40336E1,-1.182323E2
2022-09-03,3.39455E1,-1.18377E2
2022-09-03,3.41605E1,-1.183822E2
2022-09-03,3.41522E1,-1.183801E2
2022-09-03,3.4257E1,-1.183994E2
2022-09-03,3.42579E1,-1.184225E2
2022-09-03,3.4254E1,-1.185128E2
2022-09-03,3.4254E1,-1.185128E2
2022-09-03,3.4254E1,-1.185128E2
2022-09-03,3.42391E1,-1.185361E2
2022-09-03,3.43102E1,-1.184371E2
2022-09-03,3.40421E1,-1.182879E2
2022-09-03,3.40527E1,-1.182958E2
2022-09-03,3.40558E1,-1.1824E2
2022-09-03,3.40776E1,-1.182635E2
2022-09-03,3.40763E1,-1.182932E2
2022-09-03,3.40729E1,-1.182757E2
2022-09-03,3.40503E1,-1.182198E2
2022-09-03,3.40445E1,-1.182116E2
2022-09-03,3.38542E1,-1.182992E2
2022-09-03,3.40865E1,-1.183169E2
2022-09-03,3.41053E1,-1.18318E2
2022-09-03,3.40437E1,-1.184178E2
2022-09-03,3.40608E1,-1.184454E2
2022-09-03,3.41192E1,-1.182502E2
2022-09-03,3.40814E1,-1.182679E2
2022-09-03,3.40132E1,-1.182761E2
2022-09-03,3.40292E1,-1.184438E2
2022-09-03,3.40167E1,-1.184183E2
2022-09-03,3.41921E1,-1.1839E2
2022-09-03,3.41486E1,-1.1835E2
2022-09-03,3.41485E1,-1.183965E2
2022-09-03,3.42202E1,-1.183725E2
2022-09-03,3.42172E1,-1.183447E2
